"season","player","team","age","position","games","games_started","targets","catches","yards","tds","fumbles"
2013,"Dwayne Bowe","KAN",29,"WR",15,15,103,57,673,5,0
2013,"Giovani Bernard","CIN",22,"RB",16,0,71,56,514,3,2
2013,"Hakeem Nicks","NYG",25,"WR",15,15,101,56,896,0,0
2013,"Danny Amendola","NWE",28,"WR/wr",12,6,83,54,633,2,0
2013,"Reggie Bush","DET",28,"RB",14,14,80,54,506,3,5
2013,"Tim Wright","TAM",23,"TE/WR",16,8,76,54,571,5,0
2013,"Joique Bell","DET",27,"FB/RB/rb",16,4,69,53,547,0,4
2013,"Scott Chandler","BUF",28,"TE",16,7,81,53,655,2,1
2013,"Dexter McCluster","KAN",24,"WR/wr",15,6,83,53,511,2,2
2013,"DeMarco Murray","DAL",25,"RB",14,14,66,53,350,1,3
2013,"Vernon Davis","SFO",29,"TE",15,15,84,52,850,13,1
2013,"Coby Fleener","IND",25,"TE",16,12,87,52,608,4,1
2013,"DeAndre Hopkins","HOU",21,"WR",16,16,91,52,802,2,1
2013,"Steve Johnson","BUF",27,"WR",12,12,101,52,597,3,1
2013,"LeSean McCoy","PHI",25,"RB",16,16,64,52,539,2,1
2013,"Jacquizz Rodgers","ATL",23,"RB/rb",15,4,63,52,341,2,1
2013,"Jared Cook","STL",26,"TE",16,13,85,51,671,5,1
2013,"Marvin Jones","CIN",23,"WR/wr",16,3,80,51,712,10,0
2013,"Ace Sanders","JAX",22,"WR/wr",15,4,87,51,484,1,0
2013,"Doug Baldwin","SEA",25,"WR",16,9,72,50,778,5,0
2013,"Jarrett Boykin","GNB",24,"WR",16,8,83,49,681,3,0
2013,"Marlon Brown","BAL",22,"WR",14,12,82,49,524,7,0
2013,"Garrett Graham","HOU",27,"TE",13,11,89,49,545,5,2
2013,"Brandon LaFell","CAR",27,"WR",16,16,85,49,627,5,1
2013,"Chris Ogbonnaya","CLE",27,"FB/RB",16,7,74,48,343,2,2
2013,"Jerome Simpson","MIN",27,"WR",16,8,100,48,726,1,1
2013,"Riley Cooper","PHI",26,"WR",16,15,84,47,835,8,0
2013,"Fred Jackson","BUF",32,"RB/rb",16,6,65,47,387,1,3
2013,"Brandon Myers","NYG",28,"TE",16,14,76,47,522,4,0
2013,"Eddie Royal","SDG",27,"/WR",15,3,68,47,631,8,1
2013,"Mohamed Sanu","CIN",24,"WR",16,14,77,47,455,2,1
2013,"Shane Vereen","NWE",24,"/RB",8,1,69,47,427,3,1
2013,"Jerricho Cotchery","PIT",31,"WR",16,6,76,46,602,10,0
2013,"Jermaine Gresham","CIN",25,"TE",14,14,68,46,458,4,3
2013,"Denarius Moore","OAK",25,"WR",13,10,86,46,695,5,0
2013,"LeVeon Bell","PIT",21,"RB",13,13,66,45,399,0,1
2013,"Cordarrelle Patterson","MIN",22,"WR/wr",16,6,77,45,469,4,0
2013,"Jordan Reed","WAS",23,"/TE",9,4,59,45,499,3,0
2013,"Terrance Williams","DAL",24,"WR/wr",16,8,74,44,736,5,2
2013,"Maurice Jones-Drew","JAX",28,"RB",15,15,60,43,314,0,1
2013,"Jeremy Kerley","NYJ",25,"WR",12,8,72,43,523,3,0
2013,"Andre Roberts","ARI",25,"/WR",16,2,76,43,471,2,0
2013,"Davone Bess","CLE",28,"/WR",14,3,86,42,362,2,1
2013,"Chris Johnson","TEN",28,"RB",16,16,52,42,345,4,3
2013,"Santana Moss","WAS",34,"/WR",16,1,79,42,452,2,2
2013,"Vincent Brown","SDG",24,"WR",16,12,70,41,472,1,0
2013,"Julio Jones","ATL",24,"WR/wr",5,5,59,41,580,2,2
2013,"Greg Little","CLE",24,"WR",16,13,99,41,465,2,0
2013,"Rishard Matthews","MIA",24,"TE/WR",16,5,67,41,448,2,0
2013,"Brandon Pettigrew","DET",28,"TE",14,14,63,41,416,2,1
2013,"Rueben Randle","NYG",22,"/WR",16,3,78,41,611,6,3
2013,"Tavon Austin","STL",23,"/RB/WR",13,3,69,40,418,4,4
2013,"Donnie Avery","KAN",29,"WR",16,14,71,40,596,2,1
2013,"Robert Woods","BUF",21,"WR",14,14,85,40,587,3,0
2013,"Cole Beasley","DAL",24,"/WR",14,3,54,39,368,2,1
2013,"Nate Burleson","DET",32,"WR",9,8,55,39,461,1,1
2013,"Tyler Eifert","CIN",23,"TE",15,15,60,39,445,2,0
2013,"Andre Ellington","ARI",24,"/RB",15,1,57,39,371,1,1
2013,"Rob Gronkowski","NWE",24,"TE",7,6,66,39,592,4,0
2013,"Rob Housler","ARI",25,"TE",13,10,57,39,454,1,1
2013,"Jason Avant","PHI",30,"WR",16,13,77,38,447,2,1
2013,"Kris Durham","DET",25,"WR",16,13,85,38,490,2,1
2013,"Austin Pettis","STL",25,"WR/wr",16,6,63,38,399,4,1
2013,"Mychal Rivera","OAK",23,"/TE",16,3,60,38,407,4,0
2013,"Reggie Wayne","IND",35,"WR/wr",7,7,58,38,503,2,0
2013,"Aaron Dobson","NWE",22,"WR",12,9,72,37,519,4,1
2013,"Jacoby Jones","BAL",29,"WR",12,9,68,37,455,2,0
2013,"Lance Moore","NOR",30,"WR/wr",13,5,54,37,457,2,1
2013,"Zach Ertz","PHI",23,"/TE",16,3,57,36,469,4,0
2013,"Ted Ginn","CAR",28,"/WR",16,2,68,36,556,5,0
2013,"Rashad Jennings","OAK",28,"RB",15,8,48,36,292,0,0
2013,"Marshawn Lynch","SEA",27,"RB",16,16,44,36,316,2,4
2013,"David Nelson","NYJ",27,"WR/wr",12,6,60,36,423,2,0
2013,"Bilal Powell","NYJ",25,"RB",16,11,57,36,272,0,1
2013,"Eddie Lacy","GNB",23,"RB",15,15,44,35,257,0,1
2013,"Trent Richardson","2TM",23,"",16,10,52,35,316,1,3
2013,"Chris Givens","STL",24,"WR",16,13,83,34,569,0,1
2013,"Ben Tate","HOU",25,"RB/rb",14,7,49,34,140,0,5
2013,"Steven Jackson","ATL",30,"RB",12,12,49,33,191,1,0
2013,"Zach Miller","SEA",28,"TE",14,12,56,33,387,5,0
2013,"CJ Spiller","BUF",26,"RB",15,10,41,33,185,0,4
2013,"Earl Bennett","CHI",26,"/WR",15,3,43,32,243,4,0
2013,"Mike Brown","JAX",24,"WR",11,6,56,32,446,2,2
2013,"John Carlson","MIN",29,"TE/te",13,8,48,32,344,1,1
2013,"Brent Celek","PHI",28,"TE",16,15,51,32,502,6,1
2013,"Lance Kendricks","STL",25,"TE/WR",15,13,46,32,258,4,0
2013,"Andrew Quarless","GNB",25,"TE",16,10,53,32,312,2,0
2013,"Marcel Reece","OAK",28,"FB/RB",16,15,54,32,331,2,0
2013,"Kenny Stills","NOR",21,"WR",16,10,50,32,641,5,0
2013,"Kenbrell Thompkins","NWE",25,"WR/wr",12,8,69,32,466,4,0
2013,"Dallas Clark","BAL",34,"TE",12,0,52,31,343,3,0
2013,"Randall Cobb","GNB",23,"/WR",6,4,47,31,433,4,0
2013,"Roy Helu","WAS",25,"RB",16,0,42,31,251,0,2
2013,"Kellen Winslow","NYJ",30,"/TE",12,3,47,31,388,2,0
2013,"Brandon Gibson","MIA",26,"/WR",7,3,43,30,326,3,0
2013,"Leonard Hankerson","WAS",25,"WR",10,7,50,30,375,3,0
2013,"Kyle Rudolph","MIN",24,"TE",8,8,46,30,313,3,0
2013,"Justin Blackmon","JAX",23,"/WR",4,4,48,29,415,1,0
2013,"Darrius Heyward-Bey","IND",26,"WR",16,11,64,29,309,1,0
2013,"Jerrel Jernigan","NYG",24,"/WR",15,3,45,29,329,2,1
2013,"Brian Leonard","TAM",29,"/RB",16,1,37,29,179,0,0
2013,"Adrian Peterson","MIN",28,"RB",14,14,40,29,171,1,5
2013,"Jason Snelling","ATL",30,"/FB/RB",14,1,34,29,216,3,0
2013,"Logan Paulsen","WAS",26,"TE",16,14,50,28,267,3,2
2013,"Donald Brown","IND",26,"RB/rb",16,5,35,27,214,2,1
2013,"Mike Tolbert","CAR",28,"FB/RB",16,13,33,27,184,2,0
2013,"Jeff Cumberland","NYJ",26,"TE",15,12,40,26,398,4,0
2013,"Jim Dray","ARI",27,"TE",16,15,32,26,215,2,1
2013,"Ryan Mathews","SDG",26,"RB",16,14,33,26,189,1,2
2013,"Sean McGrath","KAN",26,"TE/te",16,9,40,26,302,2,0
2013,"Lamar Miller","MIA",22,"RB",16,15,35,26,170,0,1
2013,"Zac Stacy","STL",22,"RB",14,12,35,26,141,1,1
2013,"DeAngelo Williams","CAR",30,"RB",15,15,36,26,333,1,3
2013,"Jarius Wright","MIN",24,"/WR",16,3,43,26,434,3,0
2013,"Ed Dickson","BAL",26,"TE",16,14,43,25,273,1,0
2013,"Jermichael Finley","GNB",26,"TE/te",6,5,34,25,300,3,0
2013,"Andre Holmes","OAK",25,"/WR",10,4,52,25,431,1,0
2013,"Marcedes Lewis","JAX",29,"TE",11,11,47,25,359,4,1
2013,"Bruce Miller","SFO",26,"FB/RB",14,13,36,25,243,0,1
2013,"Miles Austin","DAL",29,"WR",11,8,49,24,244,0,0
2013,"Owen Daniels","HOU",31,"TE/te",5,5,41,24,252,3,0
2013,"Clay Harbor","JAX",26,"TE/te",16,7,35,24,292,2,2
2013,"Stephen Hill","NYJ",22,"WR",12,11,59,24,342,1,1
2013,"Tiquan Underwood","TAM",26,"WR",12,7,46,24,440,4,0
2013,"Griff Whalen","IND",23,"/WR",9,3,40,24,259,2,0
2013,"Anthony Fasano","KAN",29,"TE",9,9,33,23,200,3,0
2013,"TJ Graham","BUF",24,"WR/wr",16,6,58,23,361,2,1
2013,"Santonio Holmes","NYJ",29,"WR",11,11,59,23,456,1,0
2013,"Arian Foster","HOU",27,"RB",8,8,35,22,183,1,0
2013,"Darius Johnson","ATL",22,"/WR",10,2,43,22,210,1,1
2013,"Jermaine Kearse","SEA",23,"WR/wr",15,5,38,22,346,4,2
2013,"Keshawn Martin","HOU",23,"/WR",16,1,40,22,253,2,2
2013,"Kerry Taylor","2TM",24,"",10,4,34,22,229,1,0
2013,"Mike Williams","TAM",26,"WR/wr",6,5,40,22,216,2,0
2013,"Brandon Bolden","NWE",23,"/RB",12,2,29,21,152,0,0
2013,"Kevin Ogletree","2TM",26,"",16,2,45,21,269,2,0
2013,"Fozzy Whittaker","2TM",24,"",14,2,36,21,155,2,1
2013,"Montee Ball","DEN",23,"RB",16,0,27,20,145,0,3
2013,"Andre Brown","NYG",27,"RB",8,8,29,20,103,0,3
2013,"Josh Morgan","WAS",28,"WR/wr",14,7,34,20,214,0,2
2013,"Bernard Pierce","BAL",22,"RB/rb",16,1,25,20,104,0,0
2013,"Dennis Pitta","BAL",28,"/TE",4,1,33,20,169,1,0
2013,"Jacob Tamme","DEN",28,"/TE",16,1,25,20,184,1,0
2013,"Luke Willson","SEA",23,"FB/TE/WR",16,7,28,20,272,1,0
2013,"Michael Crabtree","SFO",26,"WR",5,5,33,19,284,1,1
2013,"Tandon Doss","BAL",24,"/WR",15,2,36,19,305,0,1
2013,"Ryan Griffin","HOU",23,"TE",15,8,28,19,244,1,0
2013,"Ben Watson","NOR",33,"TE/te/WR",15,7,30,19,226,2,0
2013,"Joseph Fauria","DET",23,"/TE",16,2,30,18,207,7,0
2013,"Stanley Havili","IND",26,"FB/RB",13,8,21,18,128,1,0
2013,"Justin Hunter","TEN",22,"WR",14,0,42,18,354,4,0
2013,"Rashard Mendenhall","ARI",26,"RB",15,15,21,18,134,0,4
2013,"Brian Quick","STL",24,"WR/wr",16,5,35,18,302,2,0
2013,"Aldrick Robinson","WAS",25,"/WR",16,1,46,18,365,2,0
2013,"Anthony Sherman","KAN",25,"FB/RB",16,8,24,18,155,1,1
2013,"Stedman Bailey","STL",23,"/WR",16,2,25,17,226,0,0
2013,"Marquise Goodwin","BUF",23,"/WR",12,1,32,17,283,3,1
2013,"Ladarius Green","SDG",23,"TE/WR",16,10,30,17,376,3,0
2013,"Darren McFadden","OAK",26,"RB/rb",10,7,25,17,108,0,1
2013,"Andre Caldwell","DEN",28,"/WR",16,2,29,16,200,3,0
2013,"Frank Gore","SFO",30,"RB",16,16,27,16,141,0,3
2013,"Robert Meachem","NOR",29,"WR/wr",15,5,30,16,324,2,0
2013,"Justin Forsett","JAX",28,"RB",9,0,16,15,82,0,1
2013,"DeVier Posey","HOU",23,"WR",14,0,25,15,155,0,0
2013,"Bobby Rainey","2TM",26,"",15,6,19,15,46,1,1
2013,"Sidney Rice","SEA",27,"WR/wr",8,6,35,15,231,3,1
2013,"Daniel Thomas","MIA",26,"/RB",15,1,17,15,63,2,0
2013,"Damian Williams","TEN",25,"/WR",10,1,23,15,178,0,2
2013,"Jed Collins","NOR",27,"FB/RB",16,8,17,14,54,0,0
2013,"Daryl Richardson","STL",23,"/RB",8,3,18,14,121,0,0
2013,"DaRick Rogers","IND",22,"/WR",5,3,23,14,192,2,0
2013,"Jordan Todman","JAX",23,"/RB",16,2,26,14,116,1,0
2013,"Gary Barnidge","CLE",28,"TE",16,12,18,13,127,2,0
2013,"Jacoby Ford","OAK",26,"/WR",14,1,24,13,99,0,4
2013,"Toby Gerhart","MIN",26,"RB",14,0,19,13,88,0,1
2013,"Cory Harkey","STL",23,"FB/RB/TE",15,10,18,13,113,2,0
2013,"Junior Hemingway","KAN",25,"/WR",16,2,20,13,125,2,2
2013,"Peyton Hillis","NYG",27,"/RB",7,1,21,13,96,0,2
2013,"John Kuhn","GNB",31,"FB/rb",15,6,19,13,81,0,2
2013,"Chris Owusu","TAM",23,"/WR",9,4,20,13,114,0,0
2013,"Brandon Stokley","BAL",37,"WR",6,0,21,13,115,0,0
2013,"LaVon Brazill","IND",24,"WR",10,0,27,12,161,2,1
2013,"Drew Davis","ATL",24,"/WR",16,3,19,12,216,2,0
2013,"Clyde Gates","NYJ",27,"/WR",6,2,24,12,122,0,0
2013,"James Hanna","DAL",24,"TE",16,8,15,12,73,0,0
2013,"Andrew Hawkins","CIN",27,"WR",8,0,18,12,199,0,1
2013,"Ronnie Hillman","DEN",22,"RB",10,0,14,12,119,0,2
2013,"Michael Hoomanawanui","NWE",25,"TE",13,10,19,12,136,1,0
2013,"Doug Martin","TAM",24,"RB",6,6,24,12,66,0,2
2013,"Bear Pascoe","NYG",27,"FB/TE/te",16,6,20,12,81,0,0
2013,"Kyle Williams","2TM",25,"",10,5,27,12,113,0,2
2013,"Tommy Bohanon","NYJ",23,"FB/rb",16,8,16,11,69,0,0
2013,"Kenny Britt","TEN",25,"/WR",12,3,35,11,96,0,0
2013,"Jaron Brown","ARI",23,"WR",16,0,17,11,140,1,0
2013,"Knile Davis","KAN",22,"/RB",16,1,15,11,75,0,3
2013,"Chase Ford","MIN",23,"TE",9,0,16,11,133,0,0
2013,"Vonta Leach","BAL",32,"FB/rb",16,7,20,11,47,1,1
2013,"Erik Lorig","TAM",27,"FB/RB/WR",15,9,14,11,47,0,0
2013,"Isaiah Pead","STL",24,"RB",10,0,15,11,78,0,0
2013,"DaRel Scott","NYG",25,"/RB",5,1,19,11,102,1,0
2013,"Levine Toilolo","ATL",22,"/TE",16,3,15,11,55,2,0
2013,"Chris Hogan","BUF",26,"WR",16,0,17,10,83,0,0
2013,"Mike James","TAM",22,"/RB",8,3,11,10,43,0,0
2013,"Stevan Ridley","NWE",24,"RB/rb",14,6,12,10,62,0,4
2013,"Alfonso Smith","ARI",26,"RB",16,0,13,10,68,0,2
2013,"James Starks","GNB",27,"/RB",13,1,13,10,89,1,1
2013,"Will Taufoou","JAX",27,"FB/RB",16,7,15,10,40,0,0
2013,"Deonte Thompson","BAL",24,"WR",7,0,20,10,96,0,0
2013,"Josh Boyce","NWE",22,"/WR",9,3,19,9,121,0,0
2013,"Brice Butler","OAK",23,"/WR",10,2,17,9,103,0,0
2013,"Josh Cooper","CLE",24,"WR",5,0,14,9,60,0,0
2013,"Gavin Escobar","DAL",22,"/TE",16,1,15,9,134,2,0
2013,"Virgil Green","DEN",25,"/TE",16,3,12,9,45,0,0
2013,"Dwayne Harris","DAL",26,"/WR",13,3,14,9,80,2,2
2013,"Felix Jones","PIT",26,"/RB",16,2,13,9,63,0,1
2013,"Mario Manningham","SFO",27,"/WR",6,3,23,9,85,0,0
2013,"Alfred Morris","WAS",25,"RB",16,16,12,9,78,0,5
2013,"Myles White","GNB",23,"WR",7,0,12,9,66,0,0
2013,"Edwin Baker","CLE",22,"/RB",3,2,9,8,57,0,0
2013,"Bryce Brown","PHI",22,"/RB",16,1,13,8,84,0,0
2013,"Ronnie Brown","SDG",32,"RB",16,0,8,8,60,0,0
2013,"Ryan Broyles","DET",25,"/WR",6,3,14,8,85,0,0
2013,"Stephen Burton","JAX",24,"/WR",4,2,13,8,76,0,0
2013,"Derrick Coleman","SEA",23,"/FB/RB",12,3,8,8,62,1,1
2013,"Patrick DiMarco","ATL",24,"FB/RB",14,7,10,8,49,0,0
2013,"Jonathan Dwyer","PIT",24,"RB",15,0,11,8,64,0,0
2013,"AJ Jenkins","KAN",24,"/WR",16,1,17,8,130,0,0
2013,"Dennis Johnson","HOU",23,"/RB",8,1,12,8,46,0,0
2013,"Will Johnson","PIT",24,"FB/rb",15,5,11,8,41,1,0
2013,"Vance McDonald","SFO",23,"/TE",15,4,19,8,119,0,0
2013,"Willis McGahee","CLE",32,"RB/rb",12,6,11,8,20,0,1
2013,"Joseph Randle","DAL",22,"/RB",13,2,10,8,61,0,0
2013,"Greg Salas","NYJ",25,"WR",8,0,13,8,143,0,0
2013,"Stepfan Taylor","ARI",22,"RB",16,0,9,8,71,0,0
2013,"Marcus Thigpen","MIA",27,"RB",16,0,11,8,97,1,3
2013,"Robert Turbin","SEA",24,"RB",16,0,12,8,60,0,1
2013,"Jake Ballard","ARI",26,"/TE",8,3,9,7,75,2,0
2013,"Brandon Bostick","GNB",24,"TE",11,0,14,7,120,1,0
2013,"Ahmad Bradshaw","IND",27,"/RB",3,2,8,7,42,0,0
2013,"Fred Davis","WAS",27,"/TE",10,3,18,7,70,1,0
2013,"Joel Dreessen","DEN",31,"TE",13,0,9,7,47,1,0
2013,"Lance Dunbar","DAL",23,"RB",9,0,7,7,59,0,1
2013,"Michael Egnew","MIA",24,"TE/te/WR",16,5,11,7,69,0,0
2013,"Cyrus Gray","KAN",24,"RB",16,0,10,7,46,0,0
2013,"Domenik Hixon","CAR",29,"WR",15,0,9,7,55,1,0
2013,"Mark Ingram","NOR",24,"/RB",11,3,11,7,68,0,1
2013,"Marlon Moore","2TM",26,"",14,0,15,7,62,0,0
2013,"Jamize Olawale","OAK",24,"/FB",16,1,11,7,63,0,0
2013,"Tony Scheffler","DET",30,"/TE",5,1,12,7,82,0,0
2013,"Jonathan Stewart","CAR",26,"/RB",6,1,7,7,44,0,1
2013,"Frank Summers","BUF",28,"FB/rb",15,9,8,7,79,1,0
2013,"Austin Collie","NWE",28,"/WR",7,1,11,6,63,0,0
2013,"John Conner","NYG",26,"FB/RB",13,7,11,6,31,0,0
2013,"Benny Cunningham","STL",23,"RB",14,0,10,6,59,0,2
2013,"Jerome Felton","MIN",27,"FB/RB",13,9,8,6,37,0,0
2013,"Malcom Floyd","SDG",32,"/WR",2,2,11,6,149,0,0
2013,"Shonn Greene","TEN",28,"RB",11,0,8,6,39,0,0
2013,"Jonathan Grimes","HOU",24,"/RB",2,1,6,6,76,0,1
2013,"Josh Hill","NOR",23,"/TE/WR",14,3,10,6,44,1,0
2013,"Jeron Mastrud","OAK",26,"TE",16,12,13,6,88,0,0
2013,"Collin Mooney","TEN",27,"/FB",12,4,6,6,32,0,0
2013,"Louis Murphy","NYG",26,"WR",14,0,13,6,37,1,1
2013,"David Paulson","PIT",24,"/TE",16,4,10,6,102,0,1
2013,"Patrick Peterson","ARI",23,"LCB",16,16,8,6,54,0,3
2013,"Jeremy Ross","2TM",25,"",13,2,12,6,67,1,2
2013,"Dane Sanzenbacher","CIN",25,"/WR",10,1,8,6,61,0,0
2013,"Dion Sims","MIA",22,"TE/te/WR",15,5,10,6,32,1,0
2013,"Ryan Taylor","GNB",26,"/TE",14,1,9,6,30,0,1
2013,"Markus Wheaton","PIT",22,"/WR",12,1,13,6,64,0,0
2013,"Matt Asiata","MIN",26,"/RB",11,1,8,5,13,0,1
2013,"Travis Benjamin","CLE",24,"/WR",8,3,13,5,105,0,2
2013,"Tashard Choice","2TM",29,"",15,0,9,5,15,0,0
2013,"Jack Doyle","IND",23,"/TE",15,4,7,5,19,0,0
2013,"Patrick Edwards","DET",25,"/WR",4,2,11,5,46,0,0
2013,"Rhett Ellison","MIN",25,"FB/rb/TE",11,6,10,5,61,1,0
2013,"Chris Gragg","BUF",23,"/TE",9,1,7,5,53,1,0
2013,"Greg Jones","HOU",32,"FB/rb",16,5,11,5,34,0,0
2013,"Ricardo Lockette","SEA",27,"/WR",8,1,7,5,82,0,0
2013,"Michael Preston","TEN",24,"WR",7,0,7,5,37,2,0
2013,"Allen Reisner","JAX",25,"/TE",5,3,9,5,40,0,0
2013,"Lee Smith","BUF",26,"FB/TE",16,14,9,5,78,0,0
2013,"Zach Sudfeld","2TM",24,"",14,2,10,5,63,0,0
2013,"Joe Webb","MIN",27,"/WR",16,1,11,5,33,0,0
2013,"Jackie Battle","TEN",30,"RB",16,0,5,4,36,0,0
2013,"Michael Bush","CHI",29,"RB",15,0,8,4,48,1,0
2013,"Tom Crabtree","TAM",28,"TE/te",7,5,7,4,21,1,0
2013,"James Develin","NWE",25,"FB/RB/te",16,6,4,4,62,0,0
2013,"Tony Fiammetta","CHI",27,"FB",16,7,6,4,57,0,0
2013,"Johnathan Franklin","GNB",24,"RB",11,0,5,4,30,0,2
2013,"Brittan Golden","ARI",25,"WR",5,0,10,4,136,0,0
2013,"BenJarvus Green-Ellis","CIN",28,"RB",16,16,8,4,22,0,2
2013,"Lestar Jean","HOU",25,"WR",13,0,8,4,35,0,0
2013,"David Johnson","PIT",26,"/TE/WR",5,2,6,4,70,0,0
2013,"Jeff Maehl","PHI",24,"WR",16,0,9,4,67,1,0
2013,"Eric Page","TAM",22,"/WR",16,1,9,4,68,0,3
2013,"Niles Paul","WAS",24,"/FB/TE/WR",15,4,8,4,51,0,0
2013,"John Phillips","SDG",26,"TE/te",15,6,6,4,30,0,0
2013,"Chris Polk","PHI",24,"RB",15,0,5,4,61,0,0
2013,"Isaac Redman","PIT",29,"/RB",3,1,5,4,14,0,1
2013,"Theo Riddick","DET",22,"RB",14,0,8,4,26,0,0
2013,"Weslye Saunders","IND",24,"/TE",6,1,11,4,46,0,0
2013,"Nick Toon","NOR",25,"/WR",8,3,12,4,68,0,0
2013,"Darrel Young","WAS",26,"FB/RB",13,7,9,4,71,1,0
2013,"Seyi Ajirotutu","SDG",26,"WR",14,0,4,3,64,1,0
2013,"Jonathan Baldwin","SFO",24,"/WR",7,1,9,3,28,0,0
2013,"Kevin Brock","2TM",27,"",8,0,6,3,36,0,0
2013,"Nate Byham","TAM",25,"/FB/TE",4,3,3,3,38,0,0
2013,"James Casey","PHI",29,"/TE",15,1,6,3,31,0,0
2013,"Michael Cox","NYG",25,"/RB",14,1,3,3,12,0,0
2013,"Juron Criner","OAK",24,"WR",1,0,8,3,32,0,0
2013,"Kellen Davis","SEA",28,"/TE/WR",15,4,4,3,32,1,0
2013,"Jeff Demps","TAM",23,"RB",2,0,3,3,21,0,0
2013,"Anthony Dixon","SFO",26,"/FB/RB",16,1,3,3,30,0,0
2013,"Larry Donnell","NYG",25,"/TE",16,1,6,3,31,0,0
2013,"Jeremy Ebert","JAX",24,"WR",5,0,8,3,18,0,0
2013,"Quinton Patton","SFO",23,"WR",6,0,5,3,34,0,0
2013,"Alex Smith","CIN",31,"/TE",16,1,6,3,12,1,1
2013,"Phillip Tanner","DAL",25,"RB",16,0,4,3,33,0,1
2013,"Taylor Thompson","TEN",24,"/TE",16,3,7,3,13,1,0
2013,"Nick Williams","WAS",23,"WR",5,0,11,3,15,0,1
2013,"Billy Bajema","BAL",31,"/TE",6,1,2,2,18,0,0
2013,"Kenjon Barner","CAR",23,"RB",8,0,3,2,7,0,1
2013,"LeGarrette Blount","NWE",27,"RB",16,7,5,2,38,0,3
2013,"Travaris Cadet","NOR",24,"RB",13,0,2,2,5,1,0
2013,"Garrett Celek","SFO",25,"/TE",12,1,4,2,38,0,1
2013,"Josh Cribbs","NYJ",30,"WR",6,0,2,2,6,0,0
2013,"Skye Dawson","TAM",23,"WR",7,0,7,2,12,0,1
2013,"Dorin Dickerson","DET",25,"TE",5,0,5,2,34,0,0
2013,"Marcus Easley","BUF",26,"WR",16,0,5,2,13,0,0
2013,"Bradie Ewing","ATL",24,"/FB",2,2,2,2,29,0,0
2013,"Mike Goodson","NYJ",26,"RB",2,0,3,2,19,0,0
2013,"MarQueis Gray","CLE",24,"/TE",12,2,9,2,8,0,0
2013,"Alex Green","NYJ",25,"RB",13,0,2,2,8,0,0
2013,"Chad Hall","KAN",27,"WR",9,0,7,2,20,0,0
2013,"Michael Hill","2TM",24,"",8,0,2,2,23,0,0
2013,"Kendall Hunter","SFO",25,"RB",16,0,4,2,13,0,1
2013,"Chris Ivory","NYJ",25,"RB/rb",15,6,7,2,10,0,2
2013,"Brandon Jacobs","NYG",31,"/RB",7,1,7,2,13,0,1
2013,"LaMichael James","SFO",24,"RB",10,0,3,2,16,0,3
2013,"Damaris Johnson","PHI",24,"WR",13,0,3,2,14,0,1
2013,"Dominique Jones","2TM",26,"",8,2,3,2,34,0,0
2013,"Taiwan Jones","OAK",25,"CB/RB",16,0,3,2,55,0,2
2013,"LeRon McClain","SDG",29,"/FB",16,2,4,2,-7,0,0
2013,"Derek Moye","PIT",25,"WR",7,0,6,2,20,1,0
2013,"Matthew Mulligan","NWE",28,"/TE",15,4,3,2,16,1,0
2013,"Danny Noble","JAX",24,"/TE",8,1,3,2,63,1,0
2013,"Michael Robinson","SEA",30,"/FB",9,3,3,2,27,0,0
2013,"Bernard Scott","BAL",29,"RB",2,0,2,2,10,0,0
2013,"Visanthe Shiancoe","TEN",33,"/TE",1,1,2,2,2,0,0
2013,"Antone Smith","ATL",28,"RB",15,0,3,2,10,0,0
2013,"Brad Smith","2TM",30,"",8,0,2,2,27,0,1
2013,"LaRod Stephens-Howling","PIT",26,"RB",1,0,3,2,11,0,0
2013,"Craig Stevens","TEN",29,"TE",15,14,6,2,5,0,0
2013,"Jeremy Stewart","OAK",24,"RB",13,0,2,2,6,0,0
2013,"Lamaar Thomas","JAX",23,"WR",2,0,3,2,31,0,0
2013,"Brian Tyms","CLE",24,"WR",7,0,5,2,12,0,0
2013,"David Wilson","NYG",22,"/RB",5,4,6,2,8,0,2
2013,"Marquess Wilson","CHI",21,"/WR",10,1,3,2,13,0,0
2013,"Dwayne Allen","IND",23,"/TE",1,1,2,1,20,1,0
2013,"Vick Ballard","IND",23,"/RB",1,1,2,1,-5,0,0
2013,"Joe Banyard","MIN",25,"RB",3,0,1,1,11,0,0
2013,"Richie Brockel","CAR",27,"TE",16,0,1,1,12,0,1
2013,"Orson Charles","CIN",22,"RB",13,0,2,1,8,0,0
2013,"Chimdi Chekwa","OAK",25,"/CB/LCB",15,1,1,1,22,0,0
2013,"Tyler Clutts","2TM",29,"",8,0,2,1,4,0,1
2013,"Kevin Cone","ATL",25,"WR",16,0,1,1,12,0,0
2013,"Justice Cunningham","2TM",22,"",2,0,1,1,4,0,0
2013,"Armanti Edwards","2TM",25,"",6,0,5,1,10,0,0
2013,"Ryan Fitzpatrick","TEN",31,"QB",11,9,1,1,0,0,9
2013,"Richard Gordon","KAN",26,"TE",2,0,1,1,3,0,0
2013,"Ray Graham","HOU",23,"RB",1,0,3,1,12,0,0
2013,"Tori Gurley","CLE",26,"WR",3,0,3,1,15,0,0
2013,"Percy Harvin","SEA",25,"WR",1,0,1,1,17,0,0
2013,"Dan Herron","IND",24,"RB",6,0,1,1,57,0,0
